"COGGER","DD 339"
"DAREDEVIL/MATT MURDO","DD 339"
"URICH, BEN","DD 339"
"KRUEL/VICTOR KRUELLE","DD 339"
"O'BREEN, GLORIANNA","DD 339"
"URICH, DORIS","DD 339"
"DENNEHY, ROBERT","DD 339"
"PAGE, KAREN","DD 339"
"KINGPIN/WILSON FISK","DD 339"
"WAGNER, ERNIE WHACK ","DD 339"
"NELSON, FRANKLIN FOG","DD 339"
"O'BREEN, GLORIANNA","DD 340"
"STITHY, THEODORE","DD 340"
"KINGPIN/WILSON FISK","DD 340"
"COGGER","DD 340"
"KRUEL/VICTOR KRUELLE","DD 340"
"DAREDEVIL/MATT MURDO","DD 340"
"COGGER","DD 341"
"URICH, BEN","DD 341"
"KRUEL/VICTOR KRUELLE","DD 341"
"NELSON, FRANKLIN FOG","DD 341"
"DAREDEVIL/MATT MURDO","DD 341"
"PAGE, KAREN","DD 341"
"KINGPIN/WILSON FISK","DD 341"
"MALPHER, KATHY","DD 341"
"INVISIBLE WOMAN/SUE ","FF3 17"
"COIL","FF3 17"
"HELIX II","FF3 17"
"RINGLET","FF3 17"
"LOCKDOWN","FF3 17"
"THING/BENJAMIN J. GR","FF3 17"
"GYRE","FF3 17"
"MR. FANTASTIC/REED R","FF3 17"
"HUMAN TORCH/JOHNNY S","FF3 17"
"ROSETTA STONE","FF3 17"
"COLDBLOOD/","M/CP 26/3"
"COLDBLOOD/","M/CP 27/3"
"COLDBLOOD/","M/CP 28/3"
"COLDBLOOD/","M/CP 29/3"
"COLDBLOOD/","M/CP 30/3"
"COLDBLOOD/","M/CP 31/3"
"COLDBLOOD/","M/CP 32/3"
"COLDBLOOD/","M/CP 33/3"
"COLDBLOOD/","M/CP 34/3"
"COLDBLOOD/","M/CP 35/3"
"KNIGHT, MISTY","DLOK2 3"
"MECHADOOM","DLOK2 3"
"COLDBLOOD/","DLOK2 3"
"MR. FANTASTIC/REED R","DLOK2 3"
"DEATHLOK III/MICHAEL","DLOK2 3"
"MACHINE MAN/X-51","DLOK2 3"
"RUBY","DLOK2 3"
"COLDHEART","S-M 49"
"GRIM HUNTER/KRAVINOF","S-M 49"
"HOBGOBLIN V/JASON PH","S-M 49"
"MACENDALE, JASON JR.","S-M 49"
"SPIDER-MAN/PETER PAR","S-M 49"
"MACENDALE, KAREN","S-M 49"
"SPIDER-MAN CLONE/BEN","S-M 49"
"WILD CHILD/KYLE GIBN","NF3 32"
"FURY, COL. NICHOLAS ","NF3 32"
"COLE, LYNETTE","NF3 32"
"WOLVERINE/LOGAN ","UX 205"
"COUNTERWEIGHT II/KAT","UX 205"
"LADY DEATHSTRIKE/YUR","UX 205"
"SPIRAL","UX 205"
"REESE, MURRAY","UX 205"
"MACON, ANGELO","UX 205"
"COLE, WADE","UX 205"
"COLLECTIVE MAN","M/CP 55/4"
"HO TI","M/CP 55/4"
"SNAKE","XFOR@ 3"
"COLLECTIVE MAN II","XFOR@ 3"
"NUWA","XFOR@ 3"
"RABBIT","XFOR@ 3"
"THUNDERBIRD II/JAMES","XFOR@ 3"
"OX IV","XFOR@ 3"
"FERAL/MARIA CALLASAN","XFOR@ 3"
"FOREARM","XFOR@ 3"
"JADE DRAGON/DEI GUAN","XFOR@ 3"
"SUNSPOT/ROBERTO DACO","XFOR@ 3"
"MIRAGE II/DANIELLE M","XFOR@ 3"
"WILDSIDE","XFOR@ 3"
"HOGAN, VIRGINIA PEPP","IM 26"
"HOGAN, HAROLD J. HAP","IM 26"
"IRON MAN/TONY STARK ","IM 26"
"COLLECTOR/TANELEER T","IM 26"
"RUNNER","TQ 2"
"THANOS","TQ 2"
"DEATH","TQ 2"
"COLLECTOR/TANELEER T","TQ 2"
"GRANDMASTER/EN DWI G","TQ 2"
"COLLECTOR/TANELEER T","SS3 58"
"WARLOCK II/ADAM WARL","SS3 58"
"VIRTUAL REALITY","SS3 58"
"SILVER SURFER/NORRIN","SS3 58"
"DRAX/ARTHUR DOUGLAS","SS3 59"
"HULK/DR. ROBERT BRUC","SS3 59"
"DR. DOOM/VICTOR VON ","SS3 59"
"THANOS","SS3 59"
"WARLOCK II/ADAM WARL","SS3 59"
"SILVER SURFER/NORRIN","SS3 59"
"RINTRAH","SS3 59"
"THUNDERSTRIKE/ERIC K","SS3 59"
"DR. STRANGE/STEPHEN ","SS3 59"
"COLLECTOR/TANELEER T","SS3 59"
"FIRELORD/PYREUS KRIL","SS3 59"
"COLLECTOR/TANELEER T","SS3 61"
"SILVER SURFER/NORRIN","SS3 61"
"JUDE","SS3 61"
"JANUS II","SS3 61"
"SHAARA","SS3 61"
"SILVER SURFER/NORRIN","SS3 64"
"REPTYL","SS3 64"
"JUDE","SS3 64"
"JANUS II","SS3 64"
"COLLECTOR/TANELEER T","SS3 64"
"SHAARA","SS3 64"
"SEDNA","T2 3"
"THOR/DR. DONALD BLAK","T2 3"
"FAIRMONT, AMANDA MAN","T2 3"
"FAIRMONT, HANNAH","T2 3"
"COLLINS, DEMITRIUS","T2 3"
"HESCAMAR/MARNOT [ASG","T2 3"
"HANSEN, BILLY","DLOK2 1"
"RYKER, HARLAN","DLOK2 1"
"DWORMAN, JIM","DLOK2 1"
"DEATHLOK III/MICHAEL","DLOK2 1"
"COLLINS, NICK","DLOK2 1"
"COLLINS, TRACY","DLOK2 1"
"COLLINS, NICK","DLOK2 6"
"DEATHLOK III/MICHAEL","DLOK2 6"
"SILVERMANE/SILVIO MA","DLOK2 6"
"PUNISHER II/FRANK CA","DLOK2 6"
"DEATHLOK III/MICHAEL","DLOK2 7"
"COLLINS, NICK","DLOK2 7"
"PUNISHER II/FRANK CA","DLOK2 7"
"SILVERMANE/SILVIO MA","DLOK2 7"
"MACKENZIE, AL","DLOK 4"
"FURY, COL. NICHOLAS ","DLOK 4"
"COLLINS, TRACY","DLOK 4"
"RYKER, HARLAN","DLOK 4"
"SUNFIRE/SHIRO YOSHID","DLOK 4"
"PIERCE, ALEXANDER GO","DLOK 4"
"DEATHLOK III/MICHAEL","DLOK 4"
"SAVAGE STEEL/HARRY L","DHAWK 9"
"COLON, CHERYL","DHAWK 9"
"DARKHAWK/CHRIS POWEL","DHAWK 9"
"PUNISHER II/FRANK CA","DHAWK 9"
"POWELL, GRACE","DHAWK 9"
"POWELL, OFFICER MIKE","DHAWK 9"
"RUBINO, STEVE HEADSE","DHAWK 9"
"PSI-WOLF/NIKOLAI VON","DHAWK 17"
"SIBERION","DHAWK 17"
"SCATTERSHOT/NATALIA","DHAWK 17"
"DARKHAWK/CHRIS POWEL","DHAWK 17"
"POWELL, JONATHAN","DHAWK 17"
"POWELL, JASON","DHAWK 17"
"POWELL, GRACE","DHAWK 17"
"COLON, CHERYL","DHAWK 17"
"VOLGA BELLE/","DHAWK 17"
"VONYA, DR. ANATOLY","DHAWK 17"
"STORM/ORORO MUNROE S","PXX 4"
"SCARLET WITCH/WANDA ","PXX 4"
"PROFESSOR X/CHARLES ","PXX 4"
"QUICKSILVER/PIETRO M","PXX 4"
"COLOSSUS II/PETER RA","PXX 4"
"COLOSSUS II/PETER RA","CX 5/2"
"WATSON-PARKER, MARY ","ASM 161"
"PUNISHER II/FRANK CA","ASM 161"
"JAMESON, J. JONAH","ASM 161"
"ROBERTSON, JOE","ASM 161"
"WOLVERINE/LOGAN ","ASM 161"
"OSBORN, HARRY","ASM 161"
"NIGHTCRAWLER/KURT WA","ASM 161"
"OSBORN, LIZ ALLAN","ASM 161"
"SPIDER-MAN/PETER PAR","ASM 161"
"COLOSSUS II/PETER RA","ASM 161"
"CYCLOPS/SCOTT SUMMER","CX 28/2"
"STORM/ORORO MUNROE S","CX 28/2"
"WOLVERINE/LOGAN ","CX 28/2"
"COLOSSUS II/PETER RA","CX 28/2"
"PHOENIX II","CX 28/2"
"NIGHTCRAWLER/KURT WA","CX 28/2"
"WOLVERINE/LOGAN ","CX 22/2"
"NIGHTCRAWLER/KURT WA","CX 22/2"
"ZABU","CX 22/2"
"STORM/ORORO MUNROE S","CX 22/2"
"CYCLOPS/SCOTT SUMMER","CX 22/2"
"COLOSSUS II/PETER RA","CX 22/2"
"KA-ZAR/KEVIN PLUNDER","CX 22/2"
"COLOSSUS II/PETER RA","CX 23"
"STORM/ORORO MUNROE S","CX 23"
"NIGHTCRAWLER/KURT WA","CX 23"
"WOLVERINE/LOGAN ","CX 23"
"PROFESSOR X/CHARLES ","CX 23"
"CYCLOPS/SCOTT SUMMER","CX 23"
"RASPUTINA, ALEXANDRA","CX 29/2"
"STORM/ORORO MUNROE S","CX 29/2"
"COLOSSUS II/PETER RA","CX 29/2"
"MAGIK/ILLYANA RASPUT","CX 29/2"
"RASPUTIN, NIKOLAI","CX 29/2"
"NIGHTCRAWLER/KURT WA","BIZADV 27/3"
"VANISHER","BIZADV 27/3"
"CYCLOPS/SCOTT SUMMER","BIZADV 27/3"
"COLOSSUS II/PETER RA","BIZADV 27/3"
"WOLVERINE/LOGAN ","BIZADV 27/3"
"STORM/ORORO MUNROE S","BIZADV 27/3"
"STORM/ORORO MUNROE S","CX 39/2"
"COLOSSUS II/PETER RA","CX 39/2"
"WOLVERINE/LOGAN ","CX 39/2"
"NIGHTCRAWLER/KURT WA","UX 131"
"PRYDE, TERRI","UX 131"
"WHITE QUEEN/EMMA FRO","UX 131"
"STORM/ORORO MUNROE S","UX 131"
"SHADOWCAT/KATHERINE ","UX 131"
"PROFESSOR X/CHARLES ","UX 131"
"PRYDE, CARMEN","UX 131"
"WOLVERINE/LOGAN ","UX 131"
"COLOSSUS II/PETER RA","UX 131"
"DAZZLER II/ALLISON B","UX 131"
"PHOENIX II","UX 131"
"CYCLOPS/SCOTT SUMMER","UX 131"
"WOLVERINE/LOGAN ","UX@ 4"
"COLOSSUS II/PETER RA","UX@ 4"
"SZARDOS, MARGALI","UX@ 4"
"DAYTRIPPER/AMANDA SE","UX@ 4"
"NIGHTCRAWLER/KURT WA","UX@ 4"
"DR. STRANGE/STEPHEN ","UX@ 4"
"STORM/ORORO MUNROE S","UX@ 4"
"PROFESSOR X/CHARLES ","UX@ 4"
"SHADOWCAT/KATHERINE ","UX@ 4"
"HYBRID/JAMES JIMMY M","ROM 18"
"STORM/ORORO MUNROE S","ROM 18"
"NIGHTCRAWLER/KURT WA","ROM 18"
"SHADOWCAT/KATHERINE ","ROM 18"
"COLOSSUS II/PETER RA","ROM 18"
"WOLVERINE/LOGAN ","ROM 18"
"ROM, SPACEKNIGHT","ROM 18"
"STORM/ORORO MUNROE S","UX 149"
"MAGNETO/MAGNUS/ERIC ","UX 149"
"PROFESSOR X/CHARLES ","UX 149"
"FORRESTER, CAPT. ALE","UX 149"
"CYCLOPS/SCOTT SUMMER","UX 149"
"COLOSSUS II/PETER RA","UX 149"
"SHADOWCAT/KATHERINE ","UX 149"
"WOLVERINE/LOGAN ","UX 149"
"GAROKK","UX 149"
"NIGHTCRAWLER/KURT WA","UX 149"
"SHADOWCAT/KATHERINE ","MICRO 37"
"PROFESSOR X/CHARLES ","MICRO 37"
"STORM/ORORO MUNROE S","MICRO 37"
"COLOSSUS II/PETER RA","MICRO 37"
"NIGHTCRAWLER/KURT WA","MICRO 37"
"WOLVERINE/LOGAN ","MICRO 37"
"WOLVERINE/LOGAN ","XU 29/2"
"COLOSSUS II/PETER RA","XU 29/2"
"MAGIK/ILLYANA RASPUT","XU 29/2"
"STORM/ORORO MUNROE S","UX 159"
"POLARIS/LORNA DANE","UX 159"
"COLOSSUS II/PETER RA","UX 159"
"NIGHTCRAWLER/KURT WA","UX 159"
"SHADOWCAT/KATHERINE ","UX 159"
"DRACULA/VLAD TEPES","UX 159"
"CORSAIR","UX 159"
"CYCLOPS/SCOTT SUMMER","UX 159"
"MACTAGGERT, MOIRA KI","UX 159"
"WHYTE, HARMONY (HARM","UX 159"
"HAVOK/ALEX SUMMERS ","UX 159"
"WOLVERINE/LOGAN ","UX 159"
"COLOSSUS II/PETER RA","M/TU 118"
"WOLVERINE/LOGAN ","M/TU 118"
"SPIDER-MAN/PETER PAR","M/TU 118"
"PROFESSOR X/CHARLES ","M/TU 118"
"MENTALLO","M/TU 118"
"SHADOWCAT/KATHERINE ","M/TU 118"
"PROFESSOR POWER/ANTH","M/TU 118"
"FIXER II/PAUL NORBER","M/TU 118"
"MACTAGGERT, MOIRA KI","UX 165"
"LILANDRA NERAMANI [S","UX 165"
"SHADOWCAT/KATHERINE ","UX 165"
"CYCLOPS/SCOTT SUMMER","UX 165"
"COLOSSUS II/PETER RA","UX 165"
"HUNTER, STEVIE","UX 165"
"STORM/ORORO MUNROE S","UX 165"
"NIGHTCRAWLER/KURT WA","UX 165"
"MAGIK/ILLYANA RASPUT","UX 165"
"WOLVERINE/LOGAN ","UX 165"
"PROFESSOR X/CHARLES ","UX 165"
"VAN HELSING, RACHEL","UX@ 6"
"STORM/ORORO MUNROE S","UX@ 6"
"SHADOWCAT/KATHERINE ","UX@ 6"
"WOLVERINE/LOGAN ","UX@ 6"
"DRACULA/VLAD TEPES","UX@ 6"
"COLOSSUS II/PETER RA","UX@ 6"
"LILITH/ANGEL O'HARA/","UX@ 6"
"CYCLOPS/SCOTT SUMMER","UX@ 6"
"NIGHTCRAWLER/KURT WA","UX@ 6"
"FORRESTER, CAPT. ALE","UX 168"
"COLOSSUS II/PETER RA","UX 168"
"MACTAGGERT, MOIRA KI","UX 168"
"SHADOWCAT/KATHERINE ","UX 168"
"SUMMERS, MADELYNE MA","UX 168"
"CYCLOPS/SCOTT SUMMER","UX 168"
"HUNTER, STEVIE","UX 168"
"WOLVERINE/LOGAN ","UX 168"
"PROFESSOR X/CHARLES ","UX 168"
"NIGHTCRAWLER/KURT WA","UX 168"
"MAGIK/ILLYANA RASPUT","UX 168"
"HAVOK/ALEX SUMMERS ","UX 168"
"DAYTRIPPER/AMANDA SE","UX 168"
"CORSAIR","UX 168"
"STORM/ORORO MUNROE S","UX 168"
"LOCKHEED","UX 168"
"LILANDRA NERAMANI [S","UX 168"
"VIPER II","UX 172"
"COLOSSUS II/PETER RA","UX 172"
"STORM/ORORO MUNROE S","UX 172"
"YUKIO","UX 172"
"NIGHTCRAWLER/KURT WA","UX 172"
"CYCLOPS/SCOTT SUMMER","UX 172"
"YASHIDA, MARIKO","UX 172"
"SHADOWCAT/KATHERINE ","UX 172"
"ROGUE /","UX 172"
"HAVOK/ALEX SUMMERS ","UX 172"
"MASTERMIND/JASON WYN","UX 172"
"LOCKHEED","UX 172"
"WOLVERINE/LOGAN ","UX 172"
"SILVER SAMURAI/KENYU","UX 172"
"YUKIO","UX 173"
"SUMMERS, MADELYNE MA","UX 173"
"COLOSSUS II/PETER RA","UX 173"
"PROFESSOR X/CHARLES ","UX 173"
"HAVOK/ALEX SUMMERS ","UX 173"
"YASHIDA, MARIKO","UX 173"
"ROGUE /","UX 173"
"NIGHTCRAWLER/KURT WA","UX 173"
"CYCLOPS/SCOTT SUMMER","UX 173"
"WOLVERINE/LOGAN ","UX 173"
"SILVER SAMURAI/KENYU","UX 173"
"LILANDRA NERAMANI [S","UX 173"
"LOCKHEED","UX 173"
"SHADOWCAT/KATHERINE ","UX 173"
"MASTERMIND/JASON WYN","UX 173"
"STORM/ORORO MUNROE S","UX 173"
"CORSAIR","UX 173"
"POLARIS/LORNA DANE","UX 173"
"VIPER II","UX 173"
"MAGIK/ILLYANA RASPUT","M/TU 135"
"SPIDER-MAN/PETER PAR","M/TU 135"
"ROGUE /","M/TU 135"
"WOLVERINE/LOGAN ","M/TU 135"
"STORM/ORORO MUNROE S","M/TU 135"
"SHADOWCAT/KATHERINE ","M/TU 135"
"COLOSSUS II/PETER RA","M/TU 135"
"NIGHTCRAWLER/KURT WA","M/TU 135"
"OMEGA RED/ARKADY ROS","X:L 3"
"SHADOWCAT/KATHERINE ","X:L 3"
"COLOSSUS II/PETER RA","X:L 3"
"STORM/ORORO MUNROE S","X:L 3"
"PROFESSOR X/CHARLES ","X:L 3"
"WOLVERINE/LOGAN ","X:L 3"
"ROGUE /","X:L 3"
"NIGHTCRAWLER/KURT WA","X:L 3"
"COLOSSUS II/PETER RA","UX 180"
"WHITE QUEEN/EMMA FRO","UX 180"
"SHADOWCAT/KATHERINE ","UX 180"
"CYPHER/DOUG RAMSEY","UX 180"
"WOLVERINE/LOGAN ","UX 180"
"NIGHTCRAWLER/KURT WA","UX 180"
"PROFESSOR X/CHARLES ","UX 180"
"STORM/ORORO MUNROE S","UX 180"
"JUGGERNAUT/CAIN MARK","UX 183"
"MYSTIQUE/RAVEN DARKH","UX 183"
"COLOSSUS II/PETER RA","UX 183"
"NIGHTCRAWLER/KURT WA","UX 183"
"COOPER, DR. VALERIE","UX 183"
"MAGIK/ILLYANA RASPUT","UX 183"
"SHADOWCAT/KATHERINE ","UX 183"
"WOLVERINE/LOGAN ","UX 183"
"SELENE","UX 183"
"LOCKHEED","UX 183"
"ROGUE /","UX 183"
"STORM/ORORO MUNROE S","UX 183"
"COLOSSUS II/PETER RA","UX 184"
"PROFESSOR X/CHARLES ","UX 184"
"FORGE","UX 184"
"NIGHTCRAWLER/KURT WA","UX 184"
"NAZE","UX 184"
"SELENE","UX 184"
"PHOENIX III/RACHEL S","UX 184"
"MYSTIQUE/RAVEN DARKH","UX 184"
"STORM/ORORO MUNROE S","UX 184"
"COOPER, DR. VALERIE","UX 184"
"ROGUE /","UX 184"
"NIGHTCRAWLER/KURT WA","DAMCON 4"
"CYPHER/DOUG RAMSEY","DAMCON 4"
"STORM/ORORO MUNROE S","DAMCON 4"
"ROGUE /","DAMCON 4"
"SHADOWCAT/KATHERINE ","DAMCON 4"
"WOLVERINE/LOGAN ","DAMCON 4"
"COLOSSUS II/PETER RA","DAMCON 4"
"PROFESSOR X/CHARLES ","DAMCON 4"
"CYCLOPS/SCOTT SUMMER","DAZZ 38"
"PROFESSOR X/CHARLES ","DAZZ 38"
"COLOSSUS II/PETER RA","DAZZ 38"
"NIGHTCRAWLER/KURT WA","DAZZ 38"
"DAZZLER II/ALLISON B","DAZZ 38"
"ROGUE /","DAZZ 38"
"WOLVERINE/LOGAN ","DAZZ 38"
"SCORPIO III/MIKEL FU","W/NF"
"ROGUE /","W/NF"
"SCORPIO/JAKE FURY","W/NF"
"FURY, COL. NICHOLAS ","W/NF"
"WOLVERINE/LOGAN ","W/NF"
"MISS LOCKE","W/NF"
"DAZZLER II/ALLISON B","W/NF"
"D'ALEXIS, AMBER","W/NF"
"DE LA FONTAINE, CONT","W/NF"
"DUGAN, TIMOTHY ALOYI","W/NF"
"COLOSSUS II/PETER RA","W/NF"
"LOCKHEED","UX 194"
"PHOENIX III/RACHEL S","UX 194"
"WOLVERINE/LOGAN ","UX 194"
"NIGHTCRAWLER/KURT WA","UX 194"
"ROGUE /","UX 194"
"JUGGERNAUT/CAIN MARK","UX 194"
"MASTER MOLD II","UX 194"
"STRUCKER, ANDREA","UX 194"
"SHADOWCAT/KATHERINE ","UX 194"
"STRUCKER, ANDREAS","UX 194"
"STORM/ORORO MUNROE S","UX 194"
"COLOSSUS II/PETER RA","UX 194"
"MAGIK/ILLYANA RASPUT","UX 194"
"ROGUE /","M/FAN 33"
"STORM/ORORO MUNROE S","M/FAN 33"
"MAGNETO/MAGNUS/ERIC ","M/FAN 33"
"SHADOWCAT/KATHERINE ","M/FAN 33"
"WOLVERINE/LOGAN ","M/FAN 33"
"FORRESTER, CAPT. ALE","M/FAN 33"
"COLOSSUS II/PETER RA","M/FAN 33"
"COLOSSUS II/PETER RA","HOPE 1"
"SHADOWCAT/KATHERINE ","HOPE 1"
"ROGUE /","HOPE 1"
"WOLVERINE/LOGAN ","HOPE 1"
"STORM/ORORO MUNROE S","HOPE 1"
"MAGNETO/MAGNUS/ERIC ","HOPE 1"
"PHOENIX III/RACHEL S","HOPE 1"
"SHADOWCAT/KATHERINE ","FFV.X 1"
"MAGNETO/MAGNUS/ERIC ","FFV.X 1"
"WOLVERINE/LOGAN ","FFV.X 1"
"MR. FANTASTIC/REED R","FFV.X 1"
"INVISIBLE WOMAN/SUE ","FFV.X 1"
"DAZZLER II/ALLISON B","FFV.X 1"
"LONGSHOT","FFV.X 1"
"HUMAN TORCH/JOHNNY S","FFV.X 1"
"ROGUE /","FFV.X 1"
"COLOSSUS II/PETER RA","FFV.X 1"
"STORM/ORORO MUNROE S","FFV.X 1"
"RICHARDS, FRANKLIN B","FFV.X 1"
"HAVOK/ALEX SUMMERS ","FFV.X 1"
"PSYLOCKE/ELISABETH B","FFV.X 1"
"MACTAGGERT, MOIRA KI","FFV.X 1"
"NIGHTCRAWLER/KURT WA","FFV.X 1"
"THING/BENJAMIN J. GR","FFV.X 1"
"SHADOWCAT/KATHERINE ","FFV.X 2"
"LONGSHOT","FFV.X 2"
"WOLVERINE/LOGAN ","FFV.X 2"
"INVISIBLE WOMAN/SUE ","FFV.X 2"
"HUMAN TORCH/JOHNNY S","FFV.X 2"
"FRIEDLANDER, SHARON","FFV.X 2"
"DR. DOOM/VICTOR VON ","FFV.X 2"
"RICHARDS, FRANKLIN B","FFV.X 2"
"MR. FANTASTIC/REED R","FFV.X 2"
"MAGNETO/MAGNUS/ERIC ","FFV.X 2"
"NIGHTCRAWLER/KURT WA","FFV.X 2"
"DAZZLER II/ALLISON B","FFV.X 2"
"COLOSSUS II/PETER RA","FFV.X 2"
"MACTAGGERT, MOIRA KI","FFV.X 2"
"PSYLOCKE/ELISABETH B","FFV.X 2"
"THING/BENJAMIN J. GR","FFV.X 2"
"ROGUE /","FFV.X 2"
"HAVOK/ALEX SUMMERS ","FFV.X 2"
"STORM/ORORO MUNROE S","FFV.X 2"
"COLOSSUS II/PETER RA","FFV.X 3"
"MR. FANTASTIC/REED R","FFV.X 3"
"SHADOWCAT/KATHERINE ","FFV.X 3"
"DAZZLER II/ALLISON B","FFV.X 3"
"NIGHTCRAWLER/KURT WA","FFV.X 3"
"LOCKHEED","FFV.X 3"
"MAGNETO/MAGNUS/ERIC ","FFV.X 3"
"RICHARDS, FRANKLIN B","FFV.X 3"
"LONGSHOT","FFV.X 3"
"ROGUE /","FFV.X 3"
"DR. DOOM/VICTOR VON ","FFV.X 3"
"HUMAN TORCH/JOHNNY S","FFV.X 3"
"INVISIBLE WOMAN/SUE ","FFV.X 3"
"STORM/ORORO MUNROE S","FFV.X 3"
"HAVOK/ALEX SUMMERS ","FFV.X 3"
"WOLVERINE/LOGAN ","FFV.X 3"
"THING/BENJAMIN J. GR","FFV.X 3"
"LYJA LAZERFIST [SKRU","FFV.X 3"
"PSYLOCKE/ELISABETH B","FFV.X 3"
"MR. FANTASTIC/REED R","FFV.X 4"
"DR. DOOM/VICTOR VON ","FFV.X 4"
"THING/BENJAMIN J. GR","FFV.X 4"
"STORM/ORORO MUNROE S","FFV.X 4"
"LONGSHOT","FFV.X 4"
"HAVOK/ALEX SUMMERS ","FFV.X 4"
"ROGUE /","FFV.X 4"
"LYJA LAZERFIST [SKRU","FFV.X 4"
"PSYLOCKE/ELISABETH B","FFV.X 4"
"COLOSSUS II/PETER RA","FFV.X 4"
"SHADOWCAT/KATHERINE ","FFV.X 4"
"DAZZLER II/ALLISON B","FFV.X 4"
"NIGHTCRAWLER/KURT WA","FFV.X 4"
"LOCKHEED","FFV.X 4"
"MAGNETO/MAGNUS/ERIC ","FFV.X 4"
"RICHARDS, FRANKLIN B","FFV.X 4"
"HUMAN TORCH/JOHNNY S","FFV.X 4"
"INVISIBLE WOMAN/SUE ","FFV.X 4"
"WOLVERINE/LOGAN ","FFV.X 4"
"LONGSHOT","UX 232"
"HAVOK/ALEX SUMMERS ","UX 232"
"STORM/ORORO MUNROE S","UX 232"
"PSYLOCKE/ELISABETH B","UX 232"
"TILBY, TRISH/PATRICI","UX 232"
"POLARIS/LORNA DANE","UX 232"
"CYCLOPS/SCOTT SUMMER","UX 232"
"COLOSSUS II/PETER RA","UX 232"
"DAZZLER II/ALLISON B","UX 232"
"SUMMERS, MADELYNE MA","UX 232"
"ROGUE /","UX 232"
"WOLVERINE/LOGAN ","UX 232"
"MARVEL GIRL/JEAN GRE","UX 232"
"GATEWAY","UX 232"
"CONOVER, HANNAH","UX 233"
"LONGSHOT","UX 233"
"COLOSSUS II/PETER RA","UX 233"
"STORM/ORORO MUNROE S","UX 233"
"GATEWAY","UX 233"
"ROGUE /","UX 233"
"PSYLOCKE/ELISABETH B","UX 233"
"HAVOK/ALEX SUMMERS ","UX 233"
"WOLVERINE/LOGAN ","UX 233"
"SUMMERS, MADELYNE MA","UX 233"
"DAZZLER II/ALLISON B","UX 233"
"CONOVER, REV. WILLIA","UX 233"
"WOLVERINE/LOGAN ","UX 234"
"HAVOK/ALEX SUMMERS ","UX 234"
"S'YM","UX 234"
"STORM/ORORO MUNROE S","UX 234"
"ROGUE /","UX 234"
"CONOVER, REV. WILLIA","UX 234"
"SUMMERS, MADELYNE MA","UX 234"
"DAZZLER II/ALLISON B","UX 234"
"TILBY, TRISH/PATRICI","UX 234"
"PSYLOCKE/ELISABETH B","UX 234"
"GATEWAY","UX 234"
"COLOSSUS II/PETER RA","UX 234"
"CONOVER, HANNAH","UX 234"
"LONGSHOT","UX 234"
"ROGUE /","UX 235"
"STORM/ORORO MUNROE S","UX 235"
"GATEWAY","UX 235"
"WOLVERINE/LOGAN ","UX 235"
"LONGSHOT","UX 235"
"DAZZLER II/ALLISON B","UX 235"
"PIPELINE/CORMICK GRI","UX 235"
"PUNCHOUT","UX 235"
"SUMMERS, MADELYNE MA","UX 235"
"RANSOME, JENNIFER AM","UX 235"
"HAVOK/ALEX SUMMERS ","UX 235"
"HAWKSHAW","UX 235"
"PSYLOCKE/ELISABETH B","UX 235"
"COLOSSUS II/PETER RA","UX 235"
"MOREAU, DAVID","UX 236"
"MOREAU, PHILLIP","UX 236"
"WOLVERINE/LOGAN ","UX 236"
"N'ASTIRH","UX 236"
"GATEWAY","UX 236"
"PIPELINE/CORMICK GRI","UX 236"
"WIPEOUT","UX 236"
"PSYLOCKE/ELISABETH B","UX 236"
"PUNCHOUT","UX 236"
"HAWKSHAW","UX 236"
"COLOSSUS II/PETER RA","UX 236"
"DAZZLER II/ALLISON B","UX 236"
"LONGSHOT","UX 236"
"RANSOME, JENNIFER AM","UX 236"
"ROGUE /","UX 236"
"HAVOK/ALEX SUMMERS ","UX 236"
"STORM/ORORO MUNROE S","UX 236"
"SUMMERS, MADELYNE MA","UX 236"
"DAZZLER II/ALLISON B","UX 237"
"STORM/ORORO MUNROE S","UX 237"
"SUMMERS, MADELYNE MA","UX 237"
"WOLVERINE/LOGAN ","UX 237"
"ROGUE /","UX 237"
"MOREAU, PHILLIP","UX 237"
"MOREAU, DAVID","UX 237"
"HAVOK/ALEX SUMMERS ","UX 237"
"COLOSSUS II/PETER RA","UX 237"
"LONGSHOT","UX 237"
"PSYLOCKE/ELISABETH B","UX 237"
"RANSOME, JENNIFER AM","UX 237"
"ROGUE /","UX 238"
"RANSOME, JENNIFER AM","UX 238"
"WOLVERINE/LOGAN ","UX 238"
"MOREAU, PHILLIP","UX 238"
"STORM/ORORO MUNROE S","UX 238"
"PSYLOCKE/ELISABETH B","UX 238"
"HAVOK/ALEX SUMMERS ","UX 238"
"WIPEOUT","UX 238"
"DAZZLER II/ALLISON B","UX 238"
"LONGSHOT","UX 238"
"SUMMERS, MADELYNE MA","UX 238"
"COLOSSUS II/PETER RA","UX 238"
"MOREAU, DAVID","UX 238"
"TYGER TIGER/JESSAN H","M/CP 10"
"WOLVERINE/LOGAN ","M/CP 10"
"O'DONNELL","M/CP 10"
"COLOSSUS II/PETER RA","M/CP 10"
"COLOSSUS II/PETER RA","M/CP 11"
"COLOSSUS II/PETER RA","M/CP 12"
"COLOSSUS II/PETER RA","M/CP 13"
"COLOSSUS II/PETER RA","M/CP 14"
